,KGISWardID,KGISWardNa,date,mean,year,month,day
4694,5163,Basaveshwara Nagar,2019-11-09,0.2709290427078708,2019,11,9
4695,5166,Kamakshipalya,2019-11-09,0.2476459575951008,2019,11,9
4696,5167,Dr. Raj Kumar Ward,2019-11-09,0.2847339122845326,2019,11,9
4697,5170,Agrahara Dasarahalli,2019-11-09,0.2799857329764291,2019,11,9
4698,5171,Govindaraja Nagar,2019-11-09,0.2749752016837851,2019,11,9
4699,5174,Kaveripura,2019-11-09,0.2783926870371968,2019,11,9
4700,5175,Marenahalli,2019-11-09,0.2487137940607121,2019,11,9
4701,5178,Maruthi Mandir ward,2019-11-09,0.2426261724791018,2019,11,9
4702,5179,Mudalapalya,2019-11-09,0.2681007390625267,2019,11,9
4703,5182,Nagarabhavi,2019-11-09,0.3161161126157587,2019,11,9
4704,5183,Chandra Layout,2019-11-09,0.3576713037963718,2019,11,9
4705,5186,Nayandahalli,2019-11-09,0.3408639622976898,2019,11,9
4706,5187,Kempapura Agrahara,2019-11-09,0.2538751064618258,2019,11,9
4707,5190,Vijayanagar,2019-11-09,0.2584498847934235,2019,11,9
4708,5191,Hosahalli,2019-11-09,0.2536055451276305,2019,11,9
4709,5194,Hampi Nagar,2019-11-09,0.2630339972058816,2019,11,9
4710,5195,Bapuji Nagar,2019-11-09,0.2504558262741727,2019,11,9
4711,5198,Attiguppe,2019-11-09,0.272226623804437,2019,11,9
4712,5199,Gali Anjenaya Temple ward,2019-11-09,0.2608429593982186,2019,11,9
4713,5202,Veerabhadranagar,2019-11-09,0.3220879607901231,2019,11,9
4714,5203,Avalahalli,2019-11-09,0.2429498883842004,2019,11,9
4715,5206,Chamrajapet,2019-11-09,0.2668617998511893,2019,11,9
4716,5207,Chalavadipalya,2019-11-09,0.2628978991454271,2019,11,9
4717,5210,Jagajivanaram Nagar,2019-11-09,0.2487527130935469,2019,11,9
4718,5211,Padarayanapura,2019-11-09,0.2274656414493848,2019,11,9
4719,5214,Devaraj Urs Nagar,2019-11-09,0.2143437902793768,2019,11,9
4720,5215,Azad Nagar,2019-11-09,0.2745620441572251,2019,11,9
4721,5218,Sudham Nagara,2019-11-09,0.2746295074069339,2019,11,9
4722,5219,Dharmaraya Swamy Temple Ward,2019-11-09,0.2748275605646746,2019,11,9
4723,5222,Sunkenahalli,2019-11-09,0.2804866803359527,2019,11,9
4724,5223,Vishveshwara Puram,2019-11-09,0.2949566132894171,2019,11,9
4725,5226,Ashoka Pillar,2019-11-09,0.4021160422177415,2019,11,9
4726,5227,Someshwara Nagar,2019-11-09,0.3237382286126262,2019,11,9
4727,5230,Hombegowda Nagara,2019-11-09,0.3537003962101371,2019,11,9
4728,5231,Domlur,2019-11-09,0.3611631292861018,2019,11,9
4729,5234,Jogupalya,2019-11-09,0.3821704902082409,2019,11,9
4730,5235,Agaram,2019-11-09,0.5058100084639218,2019,11,9
4731,5238,Shantala Nagar,2019-11-09,0.3738571076328663,2019,11,9
4732,5239,Shanthi Nagar,2019-11-09,0.3695853798250339,2019,11,9
4733,5242,Neelasandra,2019-11-09,0.4050133846400873,2019,11,9
4734,5243,Vannarapete,2019-11-09,0.4436484136222811,2019,11,9
4735,5246,Ejipura,2019-11-09,0.4128100819882239,2019,11,9
4736,5247,Koramangala,2019-11-09,0.398323122066767,2019,11,9
4737,5250,Adugodi,2019-11-09,0.3790809352138042,2019,11,9
4738,5251,Lakkasandra,2019-11-09,0.3834565808022239,2019,11,9
4739,5254,Suddagunte Palya,2019-11-09,0.2964455577909353,2019,11,9
4740,5255,Madivala,2019-11-09,0.2720178389672597,2019,11,9
4741,5258,Jakkasandra,2019-11-09,0.3486761935261672,2019,11,9
4742,5259,BTM Layout,2019-11-09,0.3000733138458177,2019,11,9
4743,5262,N S Palya,2019-11-09,0.2746874515924354,2019,11,9
4744,5263,Gurappanapalya,2019-11-09,0.2603479895082114,2019,11,9
4745,5266,Tilak Nagar,2019-11-09,0.2926706000975594,2019,11,9
4746,5267,Byrasandra,2019-11-09,0.3194021181668813,2019,11,9
4747,5270,Shakambari Nagar,2019-11-09,0.3121794908741469,2019,11,9
4748,5271,J P Nagar,2019-11-09,0.279425123506364,2019,11,9
4749,4878,Kempegowda Ward,2019-11-09,0.4643020524989467,2019,11,9
4750,4879,Chowdeswari Ward,2019-11-09,0.4955979147864832,2019,11,9
4751,4882,Someshwara Ward,2019-11-09,0.4349754981098321,2019,11,9
4752,4883,Atturu Layout,2019-11-09,0.4487798237448878,2019,11,9
4753,4886,Yelahanka Satellite Town,2019-11-09,0.4224635674948055,2019,11,9
4754,4887,Kogilu,2019-11-09,0.4337934098634707,2019,11,9
4755,4890,Thanisandra,2019-11-09,0.3748632096152146,2019,11,9
4756,4891,Jakkuru,2019-11-09,0.3923725422579987,2019,11,9
4757,4894,Amrutahalli,2019-11-09,0.3823065924146303,2019,11,9
4758,4895,Kempapura,2019-11-09,0.4113492888529079,2019,11,9
4759,4898,Byatarayanapura,2019-11-09,0.4824630889198816,2019,11,9
4760,4899,Kodigehalli,2019-11-09,0.4076616146797248,2019,11,9
4761,4902,Dodda Bommasandra,2019-11-09,0.4178799717690402,2019,11,9
4762,4903,Vidyaranyapura,2019-11-09,0.3917695472767654,2019,11,9
4763,4906,Kuvempunagar,2019-11-09,0.5131937749351193,2019,11,9
4764,4907,Kammagondanahalli,2019-11-09,0.4907777750156084,2019,11,9
4765,4910,Shettihalli,2019-11-09,0.432789866445569,2019,11,9
4766,4911,Bagalakunte,2019-11-09,0.3564676821672822,2019,11,9
4767,4914,Defence Colony,2019-11-09,0.3117042425495726,2019,11,9
4768,4915,Mallasandra,2019-11-09,0.3676406473887201,2019,11,9
4769,4918,T Dasarahalli,2019-11-09,0.3240175886001746,2019,11,9
4770,4919,Chokkasandra,2019-11-09,0.3690696708605006,2019,11,9
4771,4922,Nelagadderanahalli,2019-11-09,0.344935715207864,2019,11,9
4772,4923,Rajagopal Nagar,2019-11-09,0.3095052760081704,2019,11,9
4773,4926,Rajeshwari Nagar,2019-11-09,0.2676545867768433,2019,11,9
4774,4927,Hegganahalli,2019-11-09,0.2787576049721325,2019,11,9
4775,4930,Sunkadakatte,2019-11-09,0.2742760514727557,2019,11,9
4776,4931,Dodda Bidarakallu,2019-11-09,0.4147543864767745,2019,11,9
4777,4934,Vidyamanyanagar,2019-11-09,0.3317196487992268,2019,11,9
4778,4935,Herohalli,2019-11-09,0.3827273134987202,2019,11,9
4779,4938,Doddagollarahatti,2019-11-09,0.4420331658238626,2019,11,9
4780,4939,Ullal,2019-11-09,0.4464335825897788,2019,11,9
4781,4942,Kengeri,2019-11-09,0.4648679796901486,2019,11,9
4782,4943,Bande Mutt,2019-11-09,0.4771085336573691,2019,11,9
4783,4946,Hemmigepura,2019-11-09,0.5675470783801735,2019,11,9
4784,4947,Chatrapati Shivaji,2019-11-09,0.328667852735528,2019,11,9
4785,4950,Chanakya,2019-11-09,0.2681237123045609,2019,11,9
4786,4951,J P Park,2019-11-09,0.3849945773193392,2019,11,9
4787,4954,Kanneshwara Rama,2019-11-09,0.4567311072478238,2019,11,9
4788,4955,Veeramadakari,2019-11-09,0.4607816704634443,2019,11,9
4789,4958,Peenya,2019-11-09,0.3606016796918495,2019,11,9
4790,4959,Lakshmi Devi Nagar,2019-11-09,0.2753577376072874,2019,11,9
4791,4962,Ranadheera Kanteerava,2019-11-09,0.2391721582883661,2019,11,9
4792,4963,Veera Sindhura Lakshamana,2019-11-09,0.3076339577321612,2019,11,9
4793,4966,Vijayanagara Krishnadevaraya,2019-11-09,0.3325714605107123,2019,11,9
4794,4967,Sir M. Vishweshwaraiah,2019-11-09,0.3623496312668152,2019,11,9
4795,4970,Nalvadi Krishnaraja Wadior Park,2019-11-09,0.3762752912622832,2019,11,9
4796,4971,Jnana Bharathi,2019-11-09,0.4176207802612227,2019,11,9
4797,4974,Rajarajeshwari Nagar,2019-11-09,0.4221125075538268,2019,11,9
4798,4975,Marappana Palya,2019-11-09,0.3082796953665224,2019,11,9
4799,4978,Nagapura,2019-11-09,0.2867826900838454,2019,11,9
4800,4979,Mahalakshimpuram,2019-11-09,0.2878701276005339,2019,11,9
4801,4982,Nandini Layout,2019-11-09,0.3191911996263815,2019,11,9
4802,4983,Jai Maruthinagara,2019-11-09,0.2485667168976753,2019,11,9
4803,4986,Puneet Rajkumar,2019-11-09,0.2359748883376674,2019,11,9
4804,4987,Shankar Matt,2019-11-09,0.2564496958567708,2019,11,9
4805,4990,Shakthi Ganapathi Nagar,2019-11-09,0.2605645795015161,2019,11,9
4806,4991,Vrisabhavathi Nagar,2019-11-09,0.2678619112866184,2019,11,9
4807,4994,Mattikere,2019-11-09,0.2797204907363003,2019,11,9
4808,4995,Aramane Nagara,2019-11-09,0.4670755334061866,2019,11,9
4809,4998,Malleswaram,2019-11-09,0.3817611415592129,2019,11,9
4810,4999,Subramanya Nagar,2019-11-09,0.3240791699783956,2019,11,9
4811,5002,Gayithri Nagar,2019-11-09,0.2729082610279717,2019,11,9
4812,5003,Kadu Malleshwara,2019-11-09,0.3068696842008866,2019,11,9
4813,5006,Rajamahal Guttahalli,2019-11-09,0.3050006770489585,2019,11,9
4814,5007,Radhakrishna Temple Ward,2019-11-09,0.3435277155927267,2019,11,9
4815,5010,Sanjaya Nagar,2019-11-09,0.4033290147124451,2019,11,9
4816,5011,Vishwanath Nagenahalli,2019-11-09,0.2903120077762894,2019,11,9
4817,5014,Manorayanapalya,2019-11-09,0.2388096704763657,2019,11,9
4818,5015,Hebbala,2019-11-09,0.3958683968071153,2019,11,9
4819,5018,Chamundi Nagara,2019-11-09,0.2847623646597885,2019,11,9
4820,5019,Ganga Nagar,2019-11-09,0.4288399339283092,2019,11,9
4821,5022,Jayachamarajendra  Nagar,2019-11-09,0.3974424386104409,2019,11,9
4822,5023,Kaval Bairasandra,2019-11-09,0.3316101235794659,2019,11,9
4823,5026,Kushal Nagar,2019-11-09,0.2672394841973157,2019,11,9
4824,5027,Muneshwara Nagar,2019-11-09,0.2799364907661246,2019,11,9
4825,5030,Devara Jeevanahalli,2019-11-09,0.3098761922842663,2019,11,9
4826,5031,S K Garden,2019-11-09,0.3684339911470494,2019,11,9
4827,5034,Sagayarapuram,2019-11-09,0.3303205831921957,2019,11,9
4828,5035,Pulikeshinagar,2019-11-09,0.3663450886658158,2019,11,9
4829,5038,Horamavu,2019-11-09,0.4379978656658895,2019,11,9
4830,5039,Babusab Palya,2019-11-09,0.2944454918724926,2019,11,9
4831,5042,Kalkere,2019-11-09,0.3588043313534113,2019,11,9
4832,5043,Ramamurthy Nagara,2019-11-09,0.2641403319483267,2019,11,9
4833,5046,Vijinapura,2019-11-09,0.3231352788665848,2019,11,9
4834,5047,K R Puram,2019-11-09,0.3581147912371942,2019,11,9
4835,5050,Medahalli,2019-11-09,0.3362877140599739,2019,11,9
4836,5051,Basavanapura,2019-11-09,0.3636071393189372,2019,11,9
4837,5054,Devasandra,2019-11-09,0.3641234753738081,2019,11,9
4838,5055,Mahadevapura,2019-11-09,0.3249854947618342,2019,11,9
4839,5058,A Narayanapura,2019-11-09,0.343088636063544,2019,11,9
4840,5059,Vijnana Nagar,2019-11-09,0.3577450410484862,2019,11,9
4841,5062,HAL Airport,2019-11-09,0.3963367975029893,2019,11,9
4842,5063,Hennur,2019-11-09,0.3131109124475791,2019,11,9
4843,5066,Nagavara,2019-11-09,0.2893363154748294,2019,11,9
4844,5067,Kadugondanahalli,2019-11-09,0.2814098051845738,2019,11,9
4845,5070,Venkateshpura,2019-11-09,0.3068712834380602,2019,11,9
4846,5071,Kacharkanahalli,2019-11-09,0.266319032033491,2019,11,9
4847,5074,HRBR Layout,2019-11-09,0.2660373975754159,2019,11,9
4848,5075,Banasavadi,2019-11-09,0.3021989701214448,2019,11,9
4849,5078,Kammanahalli,2019-11-09,0.280248511488152,2019,11,9
4850,5079,Lingarajapura,2019-11-09,0.297154747069201,2019,11,9
4851,5082,Maruthi Seva Nagar,2019-11-09,0.3692515423805424,2019,11,9
4852,5083,Kadugodi,2019-11-09,0.4405590021456565,2019,11,9
4853,5086,Belathur,2019-11-09,0.448333797786863,2019,11,9
4854,5087,Hudi,2019-11-09,0.3784996050355731,2019,11,9
4855,5090,Garudachar Playa,2019-11-09,0.3049430458194639,2019,11,9
4856,5091,Dodda Nekkundi,2019-11-09,0.3502871854939469,2019,11,9
4857,5094,AECS Layout,2019-11-09,0.2997602338189596,2019,11,9
4858,5095,Whitefield,2019-11-09,0.4059070773666582,2019,11,9
4859,5098,Hagadur,2019-11-09,0.4246351620979751,2019,11,9
4860,6926,Basavanagudi,2019-11-25,0.3145946643013835,2019,11,25
4861,6927,Srinivasa Nagar,2019-11-25,0.2574271833187093,2019,11,25
4862,6928,Srinagar,2019-11-25,0.2593153925722408,2019,11,25
4863,6929,Girinagar,2019-11-25,0.3904877369546355,2019,11,25
4864,6930,Kudlu,2019-11-25,0.1201997604639477,2019,11,25
4865,6931,Hanumanth Nagar,2019-11-25,0.2648396683864459,2019,11,25
4866,6932,Vidyapeeta ward,2019-11-25,0.2936227714319401,2019,11,25
4867,6933,Katriguppe,2019-11-25,0.2863130170877077,2019,11,25
4868,6934,Anjanapura,2019-11-25,0.4802932213715006,2019,11,25
4869,6935,Yediyur,2019-11-25,0.3983390039736812,2019,11,25
4870,6936,Subramanyapura,2019-11-25,0.301542807383769,2019,11,25
4871,6937,Ibluru,2019-11-25,0.0842106944838925,2019,11,25
4872,6938,Naganathapura,2019-11-25,0.2587185011302913,2019,11,25
4873,6939,Hulimavu,2019-11-25,0.2616956247138042,2019,11,25
4874,6940,Puttenahalli - Sarakki Lake,2019-11-25,0.1733766864773438,2019,11,25
4875,6941,RBI layout,2019-11-25,0.1475778351989201,2019,11,25
4876,6942,Yelachenahalli,2019-11-25,0.2239888612994772,2019,11,25
4877,6943,Devarachikkanahalli,2019-11-25,0.2056594257474859,2019,11,25
4878,6944,Mangammanapalya,2019-11-25,0.07487279490562,2019,11,25
4879,6945,Konanakunte,2019-11-25,0.3745071519950934,2019,11,25
4880,6946,Arakere,2019-11-25,0.083345287071445,2019,11,25
4881,6947,Jaraganahalli,2019-11-25,0.2404827116424941,2019,11,25
4882,6948,Chunchaghatta,2019-11-25,0.3209566071781047,2019,11,25
4883,6949,Agara,2019-11-25,0.1535296085561217,2019,11,25
4884,6950,Vikram Nagar,2019-11-25,0.273079050927541,2019,11,25
4885,6951,Gottigere,2019-11-25,0.3739252490401086,2019,11,25
4886,6952,Umamaheshwara Ward,2019-11-25,0.3425320627243226,2019,11,25
4887,6953,Kumaraswamy Layout,2019-11-25,0.282526949199099,2019,11,25
4888,6954,Vasanthpura,2019-11-25,0.342380830977869,2019,11,25
4889,6955,HSR - Singasandra,2019-11-25,0.2014127578722549,2019,11,25
4890,6956,Bommanahalli,2019-11-25,0.2257057478925039,2019,11,25
4891,6957,Hongasandra,2019-11-25,0.2703912154151588,2019,11,25
4892,6958,Rupenaagrahara,2019-11-25,0.1590478653122278,2019,11,25
4893,6959,Bilekhalli,2019-11-25,0.1832444624402576,2019,11,25
4894,6960,Vinayakanagar,2019-11-25,0.1912483024854087,2019,11,25
4895,6961,Hosakerehalli,2019-11-25,0.6153660096166947,2019,11,25
4896,6962,Kamakya Nagar,2019-11-25,0.2683462231048275,2019,11,25
4897,6963,Deen Dayalu Ward,2019-11-25,0.3564512483323828,2019,11,25
4898,6964,Sarakki,2019-11-25,0.3078808873723666,2019,11,25
4899,6965,Begur,2019-11-25,0.1909567226698399,2019,11,25
4900,6966,Kalena Agrahara,2019-11-25,0.1453025419159864,2019,11,25
4901,6967,Uttarahalli,2019-11-25,0.344119074665544,2019,11,25
4902,6968,Padmanabha Nagar,2019-11-25,0.2577407090790626,2019,11,25
4903,6969,Ganesh Mandir ward,2019-11-25,0.292833523720778,2019,11,25
4904,6970,Banashankari Temple ward,2019-11-25,0.2736454430093959,2019,11,25
4905,5099,Varthuru,2019-11-25,0.3903920540349535,2019,11,25
4906,5102,Munnekollala,2019-11-25,0.2988148596917078,2019,11,25
4907,5103,Marathahalli,2019-11-25,0.1320132201087188,2019,11,25
4908,5106,Bellanduru,2019-11-25,0.1675692862887061,2019,11,25
4909,5107,Doddakanahalli,2019-11-25,0.1049920776164464,2019,11,25
4910,5110,C V Raman Nagar,2019-11-25,0.2742261178582506,2019,11,25
4911,5111,Lal Bahadur Nagar,2019-11-25,0.3743672027228583,2019,11,25
4912,5114,New Bayappanahalli,2019-11-25,0.427217460653338,2019,11,25
4913,5115,Hoysala Nagar,2019-11-25,0.4248788899943115,2019,11,25
4914,5118,Old Thippasandra,2019-11-25,0.3223953734324724,2019,11,25
4915,5119,New Thippasandra,2019-11-25,0.1542116276796022,2019,11,25
4916,5122,Jalakanteshwara Nagara,2019-11-25,0.2538738506836371,2019,11,25
4917,5123,Jeevanbhima Nagar,2019-11-25,0.2683663903116626,2019,11,25
4918,5126,Konena Agrahara,2019-11-25,0.3194588018769473,2019,11,25
4919,5127,Ramaswamy Palya,2019-11-25,0.2181624453631575,2019,11,25
4920,5130,Jayamahal,2019-11-25,0.2799058160376024,2019,11,25
4921,5131,Vasanth Nagar,2019-11-25,0.2314857753839098,2019,11,25
4922,5134,Sampangiram Nagar,2019-11-25,0.2780435837236381,2019,11,25
4923,5135,Bharathi Nagar,2019-11-25,0.2632407031276251,2019,11,25
4924,5138,Ulsoor,2019-11-25,0.3676444802429142,2019,11,25
4925,5139,Dattatreya Temple,2019-11-25,0.210439612672581,2019,11,25
4926,5142,Gandhinagar,2019-11-25,0.224905797869929,2019,11,25
4927,5143,Subhash Nagar,2019-11-25,0.207673292784562,2019,11,25
4928,5146,Okalipuram,2019-11-25,0.1733138770935968,2019,11,25
4929,5147,Binnipete,2019-11-25,0.2269128608012394,2019,11,25
4930,5150,Cottonpete,2019-11-25,0.2486461648126659,2019,11,25
4931,5151,Chickpete,2019-11-25,0.3680161763651393,2019,11,25
4932,5154,Dayananda Nagar,2019-11-25,0.1661796165367052,2019,11,25
4933,5155,Prakash Nagar,2019-11-25,0.2206414369223025,2019,11,25
4934,5158,Rajaji Nagar,2019-11-25,0.2802466596352406,2019,11,25
4935,5159,Sriramamandir,2019-11-25,0.3187740757413105,2019,11,25
4936,5162,Shivanagara,2019-11-25,0.3119760794254508,2019,11,25
4937,5163,Basaveshwara Nagar,2019-11-25,0.2121362711143282,2019,11,25
4938,5166,Kamakshipalya,2019-11-25,0.2505441266913205,2019,11,25
4939,5167,Dr. Raj Kumar Ward,2019-11-25,0.3294744625222839,2019,11,25
4940,5170,Agrahara Dasarahalli,2019-11-25,0.295816020628232,2019,11,25
4941,5171,Govindaraja Nagar,2019-11-25,0.261975881116782,2019,11,25
4942,5174,Kaveripura,2019-11-25,0.2393224451215285,2019,11,25
4943,5175,Marenahalli,2019-11-25,0.2304336740654177,2019,11,25
4944,5178,Maruthi Mandir ward,2019-11-25,0.2234781325601921,2019,11,25
4945,5179,Mudalapalya,2019-11-25,0.2545272811436018,2019,11,25
4946,5182,Nagarabhavi,2019-11-25,0.282805101276141,2019,11,25
4947,5183,Chandra Layout,2019-11-25,0.2951539248285938,2019,11,25
4948,5186,Nayandahalli,2019-11-25,0.3284170167536557,2019,11,25
4949,5187,Kempapura Agrahara,2019-11-25,0.2357137222036137,2019,11,25
4950,5190,Vijayanagar,2019-11-25,0.2879157661773755,2019,11,25
4951,5191,Hosahalli,2019-11-25,0.3227324769504265,2019,11,25
4952,5194,Hampi Nagar,2019-11-25,0.315999258217684,2019,11,25
4953,5195,Bapuji Nagar,2019-11-25,0.2870893007258608,2019,11,25
4954,5198,Attiguppe,2019-11-25,0.2213874702876404,2019,11,25
4955,5199,Gali Anjenaya Temple ward,2019-11-25,0.2841484977084709,2019,11,25
4956,5202,Veerabhadranagar,2019-11-25,0.373027916031203,2019,11,25
4957,5203,Avalahalli,2019-11-25,0.3133009756647476,2019,11,25
4958,5206,Chamrajapet,2019-11-25,0.3039641842158532,2019,11,25
4959,5207,Chalavadipalya,2019-11-25,0.2879378780863142,2019,11,25
4960,5210,Jagajivanaram Nagar,2019-11-25,0.2350344540238438,2019,11,25
4961,5211,Padarayanapura,2019-11-25,0.2449343947847366,2019,11,25
4962,5214,Devaraj Urs Nagar,2019-11-25,0.2648725159272338,2019,11,25
4963,5215,Azad Nagar,2019-11-25,0.2730979827893185,2019,11,25
4964,5218,Sudham Nagara,2019-11-25,0.3216390499290477,2019,11,25
4965,5219,Dharmaraya Swamy Temple Ward,2019-11-25,0.3505884781974306,2019,11,25
4966,5222,Sunkenahalli,2019-11-25,0.2506483543244924,2019,11,25
4967,5223,Vishveshwara Puram,2019-11-25,0.323000252971956,2019,11,25
4968,5226,Ashoka Pillar,2019-11-25,0.4730233994563125,2019,11,25
4969,5227,Someshwara Nagar,2019-11-25,0.4097888138663906,2019,11,25
4970,5230,Hombegowda Nagara,2019-11-25,0.3741846102251459,2019,11,25
4971,5231,Domlur,2019-11-25,0.1836702002552796,2019,11,25
4972,5234,Jogupalya,2019-11-25,0.3188683772723531,2019,11,25
4973,5235,Agaram,2019-11-25,0.266052667416044,2019,11,25
4974,5238,Shantala Nagar,2019-11-25,0.2861475902169488,2019,11,25
4975,5239,Shanthi Nagar,2019-11-25,0.3381775000642364,2019,11,25
4976,5242,Neelasandra,2019-11-25,0.3068361740148632,2019,11,25
4977,5243,Vannarapete,2019-11-25,0.3531281044434493,2019,11,25
4978,5246,Ejipura,2019-11-25,0.4523946143013452,2019,11,25
4979,5247,Koramangala,2019-11-25,0.3620159319371078,2019,11,25
4980,5250,Adugodi,2019-11-25,0.224294445967385,2019,11,25
4981,5251,Lakkasandra,2019-11-25,0.2982039636068724,2019,11,25
4982,5254,Suddagunte Palya,2019-11-25,0.1021805503426301,2019,11,25
4983,5255,Madivala,2019-11-25,0.09812824766417,2019,11,25
4984,5258,Jakkasandra,2019-11-25,0.2880945529505023,2019,11,25
4985,5259,BTM Layout,2019-11-25,0.1541793010270811,2019,11,25
4986,5262,N S Palya,2019-11-25,0.1929732498401313,2019,11,25
4987,5263,Gurappanapalya,2019-11-25,0.2559497538467094,2019,11,25
4988,5266,Tilak Nagar,2019-11-25,0.3573007672351495,2019,11,25
4989,5267,Byrasandra,2019-11-25,0.3591835781269098,2019,11,25
4990,5270,Shakambari Nagar,2019-11-25,0.3694419393214874,2019,11,25
4991,5271,J P Nagar,2019-11-25,0.2697202524486504,2019,11,25
4992,4878,Kempegowda Ward,2019-11-25,0.3694684382251798,2019,11,25
4993,4879,Chowdeswari Ward,2019-11-25,0.3914941378309507,2019,11,25
4994,4882,Someshwara Ward,2019-11-25,0.2656283592414635,2019,11,25
4995,4883,Atturu Layout,2019-11-25,0.374905761731086,2019,11,25
4996,4886,Yelahanka Satellite Town,2019-11-25,0.3454659835933078,2019,11,25
4997,4887,Kogilu,2019-11-25,0.3608043616473912,2019,11,25
4998,4890,Thanisandra,2019-11-25,0.3676268600976088,2019,11,25
4999,4891,Jakkuru,2019-11-25,0.2588860814326515,2019,11,25
5000,4894,Amrutahalli,2019-11-25,0.2375618563612782,2019,11,25
5001,4895,Kempapura,2019-11-25,0.3115688143842286,2019,11,25
5002,4898,Byatarayanapura,2019-11-25,0.3544438164794524,2019,11,25
5003,4899,Kodigehalli,2019-11-25,0.2210498000747437,2019,11,25
5004,4902,Dodda Bommasandra,2019-11-25,0.184813254252027,2019,11,25
5005,4903,Vidyaranyapura,2019-11-25,0.3731071442444537,2019,11,25
5006,4906,Kuvempunagar,2019-11-25,0.2327532854015432,2019,11,25
5007,4907,Kammagondanahalli,2019-11-25,0.2760812477322542,2019,11,25
5008,4910,Shettihalli,2019-11-25,0.2592212631515613,2019,11,25
5009,4911,Bagalakunte,2019-11-25,0.3229151901723469,2019,11,25
5010,4914,Defence Colony,2019-11-25,0.2919911099672814,2019,11,25
5011,4915,Mallasandra,2019-11-25,0.34506888336775,2019,11,25
5012,4918,T Dasarahalli,2019-11-25,0.2759205756583201,2019,11,25
5013,4919,Chokkasandra,2019-11-25,0.363106017259442,2019,11,25
5014,4922,Nelagadderanahalli,2019-11-25,0.3976745186931114,2019,11,25
5015,4923,Rajagopal Nagar,2019-11-25,0.3413015482479982,2019,11,25
5016,4926,Rajeshwari Nagar,2019-11-25,0.3073276608107078,2019,11,25
5017,4927,Hegganahalli,2019-11-25,0.3501926498900289,2019,11,25
5018,4930,Sunkadakatte,2019-11-25,0.3051456753883594,2019,11,25
5019,4931,Dodda Bidarakallu,2019-11-25,0.3967690438547144,2019,11,25
5020,4934,Vidyamanyanagar,2019-11-25,0.3060438697755296,2019,11,25
5021,4935,Herohalli,2019-11-25,0.2584046064102774,2019,11,25
5022,4938,Doddagollarahatti,2019-11-25,0.450639422752715,2019,11,25
5023,4939,Ullal,2019-11-25,0.419608159857756,2019,11,25
5024,4942,Kengeri,2019-11-25,0.4400826128277151,2019,11,25
5025,4943,Bande Mutt,2019-11-25,0.4247329564028645,2019,11,25
5026,4946,Hemmigepura,2019-11-25,0.3749779091514927,2019,11,25
5027,4947,Chatrapati Shivaji,2019-11-25,0.3060755536160529,2019,11,25
5028,4950,Chanakya,2019-11-25,0.248556128134686,2019,11,25
5029,4951,J P Park,2019-11-25,0.1879677583296786,2019,11,25
5030,4954,Kanneshwara Rama,2019-11-25,0.1385824310464221,2019,11,25
5031,4955,Veeramadakari,2019-11-25,0.2048569244042154,2019,11,25
5032,4958,Peenya,2019-11-25,0.3368319202754613,2019,11,25
5033,4959,Lakshmi Devi Nagar,2019-11-25,0.2714686034111245,2019,11,25
5034,4962,Ranadheera Kanteerava,2019-11-25,0.2465946993966481,2019,11,25
5035,4963,Veera Sindhura Lakshamana,2019-11-25,0.3413636918926978,2019,11,25
5036,4966,Vijayanagara Krishnadevaraya,2019-11-25,0.2700619580331616,2019,11,25
5037,4967,Sir M. Vishweshwaraiah,2019-11-25,0.2542717135291576,2019,11,25
5038,4970,Nalvadi Krishnaraja Wadior Park,2019-11-25,0.4007599483341208,2019,11,25
5039,4971,Jnana Bharathi,2019-11-25,0.350480313566782,2019,11,25
5040,4974,Rajarajeshwari Nagar,2019-11-25,0.3320226916879462,2019,11,25
5041,4975,Marappana Palya,2019-11-25,0.2731144075760188,2019,11,25
5042,4978,Nagapura,2019-11-25,0.1672420580960088,2019,11,25
5043,4979,Mahalakshimpuram,2019-11-25,0.1698159504127118,2019,11,25
5044,4982,Nandini Layout,2019-11-25,0.2279652883398789,2019,11,25
5045,4983,Jai Maruthinagara,2019-11-25,0.1533569015646176,2019,11,25
5046,4986,Puneet Rajkumar,2019-11-25,0.1034424652659533,2019,11,25
5047,4987,Shankar Matt,2019-11-25,0.0732577316654535,2019,11,25
5048,4990,Shakthi Ganapathi Nagar,2019-11-25,0.0692351277835196,2019,11,25
5049,4991,Vrisabhavathi Nagar,2019-11-25,0.1870971743644388,2019,11,25
5050,4994,Mattikere,2019-11-25,0.1069915402666508,2019,11,25
5051,4995,Aramane Nagara,2019-11-25,0.4437410022422978,2019,11,25
5052,4998,Malleswaram,2019-11-25,0.3637712340797092,2019,11,25
5053,4999,Subramanya Nagar,2019-11-25,0.2737264635125853,2019,11,25
5054,5002,Gayithri Nagar,2019-11-25,0.182080713712412,2019,11,25
5055,5003,Kadu Malleshwara,2019-11-25,0.3186571904643581,2019,11,25
5056,5006,Rajamahal Guttahalli,2019-11-25,0.2873099935509596,2019,11,25
5057,5007,Radhakrishna Temple Ward,2019-11-25,0.1288139846709073,2019,11,25
5058,5010,Sanjaya Nagar,2019-11-25,0.1668897095995126,2019,11,25
5059,5011,Vishwanath Nagenahalli,2019-11-25,0.2096628645187498,2019,11,25
5060,5014,Manorayanapalya,2019-11-25,0.1870212043807517,2019,11,25
